source_id,ra,dec,phot_g_mean_mag,astrometric_params_solved,astrometric_gof_al,phot_bp_rp_excess_factor,mean_mag_g_fov,median_mag_g_fov,std_dev_mag_g_fov,in_vari_long_period_variable,in_vari_eclipsing_binary,in_vari_classification_result,in_vari_rrlyrae,in_vari_cepheid,in_vari_planetary_transit,in_vari_short_timescale,in_vari_long_period_variable2,in_vari_eclipsing_binary2,in_vari_rotation_modulation,in_vari_ms_oscillator,in_vari_agn,in_vari_microlensing,in_vari_compact_companion
4830976053445394560,61.906612475361285,-48.54735927450026,19.961508,95,-1.1068503,1.2924857,,,,,,,,,,,,,,,,,
4830978561706148864,61.66405566673316,-48.50614323191405,20.000637,31,-0.093936704,1.2752845,,,,,,,,,,,,,,,,,
4830978767864582144,61.71299473436363,-48.491105526909365,17.613152,31,0.6197795,1.2047002,,,,,,,,,,,,,,,,,
4830980043471317632,61.81121755579215,-48.45091400746962,16.627338,31,2.5527613,1.2044251,,,,,,,,,,,,,,,,,
4830980588930722432,61.72178763559136,-48.44599044464118,19.20897,31,1.0624868,1.1642432,,,,,,,,,,,,,,,,,
4830981447924333568,62.039040681797495,-48.50562081880302,20.21683,95,1.6036587,1.2581282,,,,,,,,,,,,,,,,,
4830981520940060928,62.01828134597636,-48.503988535492475,15.938503,31,-1.2871888,1.1945572,,,,,,,,,,,,,,,,,
4830982135119142272,62.083635863643046,-48.43669755765659,18.948305,95,1.4784404,1.4505011,,,,,,,,,,,,,,,,,
4830983028472368640,61.918297380784786,-48.39323882038931,18.582909,95,0.43660688,1.3171465,,,,,,,,,,,,,,,,,
4830983956185309056,62.026560904688935,-48.38469045943213,18.34218,31,0.27568033,1.2107658,,,,,,,,,,,,,,,,,
4830984922554154752,62.01548468680465,-48.33369461731069,14.414841,31,1.2068199,1.1982665,,,,,,,,,,,,,,,,,
4830985674172320000,62.03208105061885,-48.272054132333636,17.189314,31,-1.2516588,1.2048104,,,,,,,,,,,,,,,,,
4830988182433210368,61.959977583716615,-48.285338759723814,19.256723,31,1.7692984,1.3261812,,,,,,,,,,,,,,,,,
4830990729349926016,62.39167235417228,-48.449040724897586,18.26068,95,1.1027343,1.4237828,,,,,,,,,,,,,,,,,
4830991240449821824,62.416424491115514,-48.409456266928025,20.637365,95,0.9551442,1.52082,,,,,,,,,,,,,,,,,
4830992035019981312,62.400062839122306,-48.38495885593585,17.614624,31,-0.13384485,1.2993743,,,,,,,,,,,,,,,,,
4830992305601742720,62.38492767342395,-48.3631878029557,20.653082,95,2.1751606,1.6613592,,,,,,,,,,,,,,,,,
4830994062244541952,62.44588036633952,-48.32326985003767,13.692135,31,9.349177,1.1826584,13.692206,13.692847,0.005748444,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4830995982093764096,62.18662517197523,-48.34482805011643,19.77674,95,0.018179102,1.583256,,,,,,,,,,,,,,,,,
4830996020749638784,62.196317014128255,-48.34496033798505,12.5103035,31,1.2742898,1.1934638,,,,,,,,,,,,,,,,,
4830996604865189120,62.1990556972737,-48.29614042316312,17.687769,31,0.7664088,1.2060342,,,,,,,,,,,,,,,,,
4830997773096285952,62.36388933784621,-48.22526910598462,17.06169,31,-0.70454127,1.4643917,,,,,,,,,,,,,,,,,
4830998322852103808,62.25324432969243,-48.230333412028806,20.492928,95,1.9420464,1.3092201,,,,,,,,,,,,,,,,,
4830999525442938496,62.52266822350073,-48.25198694280311,16.945467,31,-1.6419094,1.1903769,,,,,,,,,,,,,,,,,
4830999864744289024,62.56071535708306,-48.23490529487821,20.235985,95,0.60020447,1.4133388,,,,,,,,,,,,,,,,,
4831001857609193216,62.63874457639754,-48.15067785979754,20.684711,31,0.8889507,1.3487439,,,,,,,,,,,,,,,,,
4831002957120875136,62.560215977089086,-48.09583570259315,20.142694,31,1.8071222,1.30942,,,,,,,,,,,,,,,,,
