source_id,ra,dec,phot_g_mean_mag,astrometric_params_solved,astrometric_gof_al,phot_bp_rp_excess_factor,mean_mag_g_fov,median_mag_g_fov,std_dev_mag_g_fov,in_vari_long_period_variable,in_vari_eclipsing_binary,in_vari_classification_result,in_vari_rrlyrae,in_vari_cepheid,in_vari_planetary_transit,in_vari_short_timescale,in_vari_long_period_variable2,in_vari_eclipsing_binary2,in_vari_rotation_modulation,in_vari_ms_oscillator,in_vari_agn,in_vari_microlensing,in_vari_compact_companion
2488730791216302976,36.86366953545503,-5.12931591692536,20.666147,95,2.923733,1.3628091,,,,,,,,,,,,,,,,,
2488731001670102400,36.94502876020347,-5.1110331575021055,19.151768,95,0.9334017,1.3079761,,,,,,,,,,,,,,,,,
2488732337404126208,36.247858248710834,-5.5934727744719845,17.24376,31,-0.84908396,1.2872418,,,,,,,,,,,,,,,,,
2488732371763930496,36.26171282742328,-5.58036998847245,19.690754,95,0.018049099,1.5515183,,,,,,,,,,,,,,,,,
2488734918680168960,36.27871393431444,-5.514545187960744,20.099,31,0.9832511,1.2522025,,,,,,,,,,,,,,,,,
2488735979536447104,36.13002630905301,-5.569314661380286,19.629179,95,1.3623924,1.36356,,,,,,,,,,,,,,,,,
2488736769810385280,36.18711542538351,-5.510257493987595,20.659693,95,0.48177367,1.4261007,,,,,,,,,,,,,,,,,
2488737186422835328,36.06751093721077,-5.523220217093907,18.619349,31,1.6333512,1.27584,,,,,,,,,,,,,,,,,
2488739385446088320,36.15332114796866,-5.458873139108299,13.417076,31,2.281236,1.2089585,,,,,,,,,,,,,,,,,
2488739484229724544,36.17158642866751,-5.446241223670139,19.310825,95,-0.4864308,1.3564802,,,,,,,,,,,,,,,,,
2488742404807748480,36.48159730963215,-5.439420055546263,17.668629,31,-2.0247717,1.1845214,,,,,,,,,,,,,,,,,
2488744672550489856,36.29872366837433,-5.419532925727897,18.901117,95,0.36745203,1.3906944,,,,,,,,,,,,,,,,,
2488746115659522688,36.260925607334336,-5.362000469154882,17.520826,31,0.25228465,1.2716968,,,,,,,,,,,,,,,,,
2488749482913585792,36.03510945371078,-5.472980757395861,19.412228,31,0.6092209,1.3074504,,,,,,,,,,,,,,,,,
2488751372699204864,36.13780846200976,-5.412983511061094,20.235212,31,0.7711032,1.144622,,,,,,,,,,,,,,,,,
2488752300413319552,36.09595212631654,-5.400793582810741,20.765549,95,1.3147347,1.6738672,,,,,,,,,,,,,,,,,
2488753090686162560,36.09985877959287,-5.344667073920481,20.445856,95,2.4920485,1.1047909,,,,,,,,,,,,,,,,,
2488756870257360384,36.00324943631959,-5.301695025846054,18.837458,31,3.5504458,1.4659537,,,,,,,,,,,,,,,,,
2488758279006631424,36.20664125927407,-5.311540084737529,18.903076,31,-0.007075633,1.1824328,,,,,,,,,,,,,,,,,
2488759756475386368,36.18027368091228,-5.268947798087758,19.50338,31,-0.4196551,1.1531937,,,,,,,,,,,,,,,,,
2488761130865235456,36.244461254141235,-5.2400506384709615,20.490858,95,0.6647548,1.2465045,,,,,,,,,,,,,,,,,
2488761268304192384,36.26826183330424,-5.231190645189083,19.356264,31,-0.37807405,1.447896,,,,,,,,,,,,,,,,,
2488763536046610432,36.056708861364996,-5.231762823305037,20.807951,31,0.2426051,1.4479781,,,,,,,,,,,,,,,,,
2488766559703847808,36.563496531937616,-5.370955436053969,20.066153,95,1.6216427,2.289627,,,,,,,,,,,,,,,,,
2488767899733673984,36.53651940236529,-5.293164952045301,19.193474,31,1.5199243,1.2291116,,,,,,,,,,,,,,,,,
2488774260579960448,36.52134371164659,-5.184675952404606,18.049522,95,0.5557808,,,,,,,,,,,,,,,,,,
2488775939912498688,36.78870086759853,-5.174725047855388,17.12632,31,1.0331545,1.1930557,,,,,,,,,,,,,,,,,
2488777146798033792,36.76292329483671,-5.128277535788321,19.96992,95,1.6270537,1.5913727,,,,,,,,,,,,,,,,,
2488779380181578624,36.86068597469186,-5.046974981052185,16.223846,31,2.2156515,1.207883,,,,,,,,,,,,,,,,,
2488782919234630144,36.781089675874284,-4.9912193931876825,13.257323,31,0.77131766,1.2076963,,,,,,,,,,,,,,,,,
2488785698078214272,36.35925024813423,-5.13289909418179,18.084906,31,-0.32278815,1.3208411,,,,,,,,,,,,,,,,,
2488789275785565312,36.37268382634553,-5.079986432804965,20.068705,95,-0.2691076,1.7587128,,,,,,,,,,,,,,,,,
2488792088989605504,36.37125471567092,-4.996231556848743,17.834576,31,-0.32925782,1.2084063,,,,,,,,,,,,,,,,,
2488792230723688320,36.325680298966766,-4.991636965150283,14.936745,31,1.5123708,1.2025665,,,,,,,,,,,,,,,,,
2488792398227250304,36.38513992323055,-4.996953087563031,17.655756,31,1.3336655,1.3342944,,,,,,,,,,,,,,,,,
