source_id,ra,dec,phot_g_mean_mag,plx,e_plx,astrometric_params_solved,astrometric_gof_al,phot_bp_rp_excess_factor,mean_mag_g_fov,median_mag_g_fov,std_dev_mag_g_fov,in_vari_long_period_variable,in_vari_eclipsing_binary,in_vari_classification_result,in_vari_rrlyrae,in_vari_cepheid,in_vari_planetary_transit,in_vari_short_timescale,in_vari_long_period_variable2,in_vari_eclipsing_binary2,in_vari_rotation_modulation,in_vari_ms_oscillator,in_vari_agn,in_vari_microlensing,in_vari_compact_companion,DDF,STABLE
2489565565355132032,36.09013513498496,-4.703159587961847,12.723937,1.070249229050001,0.018986583,31,4.664011,1.1899965,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489581405194489088,35.3787635722777,-4.939290313980102,14.007848,1.1380789460630354,0.022877129,31,-0.99858785,1.1959634,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489607205062444288,35.45768574803362,-4.647024865262242,12.337861,1.8751924124458348,0.016436417,31,5.390056,1.2217964,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489607239422372736,35.46134448095862,-4.640490060561907,18.864836,4.369834367764504,0.29384306,95,1.3155286,1.5182517,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489628611179446784,35.69017872834734,-4.617339491676856,12.108912,0.4761119085801926,0.01475052,31,2.2258942,1.2314161,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489640641383435904,35.999097270869605,-4.303022587735055,18.702244,1.4852357174339923,0.22078744,31,1.3880482,1.3827718,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489655725308719360,34.684005149216595,-5.158622249461233,16.478165,2.340828741072193,0.07285091,31,1.2837306,1.3080897,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489659298721505920,34.71271680823871,-5.025452366908762,15.632984,5.745678366093752,0.04940429,31,-0.27822065,1.3708012,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489664452682245888,34.340128647371145,-5.159910580944248,14.109666,2.7602778991176926,0.02541752,31,-1.2898765,1.241446,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489664555761460224,34.35013396394556,-5.143200399004691,16.97686,0.4548436132326512,0.08932161,31,-0.10339667,1.1933547,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489667167101575424,34.327738183553606,-5.089253910483714,16.679815,2.8607478387074496,0.08289627,31,0.5339235,1.3898379,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489673072681046656,34.44742540136902,-5.01755832495618,16.049805,1.312022734380636,0.055842996,31,-0.17477728,1.2522554,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489681976148842880,34.839026309432285,-5.023902607171295,17.491245,0.9303521776956956,0.12581973,31,-0.4455787,1.2576349,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489685274683724544,34.88113984757073,-4.906176641727121,16.596647,0.6260912969924586,0.0806806,31,0.45234892,1.2129884,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489793473499791616,35.069520455149146,-4.571952857487522,16.100288,5.483151085179425,0.08242801,31,4.0819736,1.4919013,,,,,,,,,,,,,,,,,,XMM-LSS,True
2487107435312694144,35.202560980749006,-6.147685284644627,15.917598,0.4404676072534979,0.044140097,31,1.1203583,1.2027897,,,,,,,,,,,,,,,,,,XMM-LSS,True
2487868125560284928,35.01918151714054,-5.894178994390452,17.304062,1.6647802485535428,0.10951531,31,1.7058926,1.3549544,,,,,,,,,,,,,,,,,,XMM-LSS,True
2487934852172169344,34.71337702520299,-5.658440538515203,15.581764,1.3889434274036976,0.042425483,31,-0.0471659,1.2418295,,,,,,,,,,,,,,,,,,XMM-LSS,True
2487937356137745024,34.51755134731839,-5.630460824007392,16.79255,1.190093956433873,0.07725044,31,0.084710136,1.272622,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488144377856828032,34.38396154274757,-5.420067990170454,15.111151,1.0731249365750304,0.034749866,31,0.49693644,1.2078207,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488537517690030336,36.05279849543478,-6.167195842899786,18.46777,1.8651934397844512,0.21257253,95,-0.24701795,1.5874563,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488548929416383360,35.94299046279031,-6.187146775768959,15.948403,1.8773082207447196,0.050703935,31,-0.5481808,1.2772812,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488551192863545600,35.80284794839886,-6.1756008078386495,18.516731,1.4706393292644264,0.25232852,95,0.14440756,1.3295094,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488574493061700224,35.961800251539096,-6.050591081165852,16.45078,2.7115792977259177,0.06395904,31,0.02664207,1.3257325,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488584388666366848,36.26718319414461,-5.8584762787889595,13.616453,2.524155313591224,0.024764506,31,1.4872339,1.211958,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488605004509353088,35.54139718344945,-6.005478884081014,14.658197,0.7635666680493245,0.032148767,31,1.9978477,1.1896455,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488625963949774208,35.887772876596514,-5.9536103905688265,17.225296,3.629379812918757,0.10300015,31,0.25237975,1.401055,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488633793674851200,35.8028314382026,-5.76479821728293,18.88611,2.5657104382460183,0.3434729,95,0.94368255,1.4148215,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488644651352173056,35.66419883271105,-5.7699076230621715,17.040682,1.8407542318743584,0.099701904,31,0.140564,1.3444245,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488656264943825664,35.96596983990459,-5.493375908294208,17.865454,2.0581533838114794,0.16111617,31,3.192501,1.40515,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488658124664860416,35.73170947566821,-5.516218319643492,14.452929,0.6849718536359123,0.029791173,31,-0.28093642,1.2002366,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488661899940546304,36.57249398368382,-5.895872881117619,18.646482,1.715157763610384,0.23595713,31,0.80953395,1.4009476,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488665340209954176,36.6371440488729,-5.770314775916726,15.407089,0.669726367370468,0.037961476,31,-0.24650086,1.1994393,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488715569852087424,36.761197103178965,-5.428723139108123,18.108606,3.866842075046865,0.16366103,31,-0.59360325,1.4346963,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488716192622729216,36.83796387949998,-5.419335308030929,16.681328,1.1120359750231117,0.07330182,31,0.13647825,1.2370442,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488728179876142464,36.787398169010686,-5.235312898992589,17.981236,0.9207506700970352,0.15354283,31,3.5667934,1.3253722,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488743057642796160,36.538716524211885,-5.393794130365716,16.510515,1.566943106642626,0.07954528,31,0.35115454,1.3024257,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488757080711345920,35.98613321861305,-5.29938054882812,16.207426,0.3933884831441941,0.059596296,31,-1.4102545,1.2090025,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488757218150298240,36.03827654118848,-5.291787369238893,15.432837,1.740421232593708,0.04267864,31,0.37221304,1.2559013,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488771541865958400,36.53574250813666,-5.246256180034603,17.437065,2.320458128545724,0.119718604,31,0.5067291,1.3813332,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488787832677201024,36.41139836490936,-5.07461831563242,14.39556,13.777593197041467,0.024103487,31,4.4349475,1.3897363,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488789447584881920,36.31487069945076,-5.078481251527181,16.68452,0.7816150821733169,0.07400591,31,2.7516377,1.2312262,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488790821974416000,36.375233318547345,-5.065034790423283,14.23218,1.0716862421755646,0.021579525,31,0.046335712,1.2005612,,,,,,,,,,,,,,,,,,XMM-LSS,True
2488801537917688704,36.52722832062873,-4.817351465599451,18.020199,1.8713262239058372,0.13042943,31,0.4067947,1.3380083,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489159291513327104,36.78376462508829,-4.928903019378874,12.915776,2.020754053250208,0.016478581,31,-1.9035186,1.1970185,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489184649000359296,36.80109794642155,-4.680827509209077,16.69764,0.8793584258361787,0.064935625,31,0.082780465,1.222257,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489206609168386944,37.104505156102086,-4.5853803170770675,14.449312,2.3267071777041095,0.030800464,31,0.23913339,1.2316742,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489372223107363200,35.184888959040634,-5.745700491620713,14.644709,1.2786018911663146,0.028728649,31,1.1811439,1.2111671,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489376445059931136,35.464902159800474,-5.679619957581945,18.62893,1.9035619109858783,0.22669832,95,0.8325045,1.4150318,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489386271944779008,35.09716473054613,-5.652668167349306,17.740324,1.865757367853392,0.14747123,31,-2.0776985,1.3968353,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489389226882282240,34.94214641236679,-5.639073192653701,17.207844,0.6591725313973639,0.10734875,31,0.63705415,1.2072062,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489389673559108608,35.04728834273279,-5.601301318457658,19.282263,2.28063744155188,0.40493405,95,-0.7129535,1.4740343,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489390708646582016,35.00436982832841,-5.565190536877852,16.646648,2.244934061173317,0.07573531,31,-0.13481823,1.332767,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489394453858061056,35.19889002399753,-5.548741231726516,18.053856,2.8444723201888,0.18565555,31,1.644337,1.4324739,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489395274196199424,35.20249761640708,-5.490332990245973,13.195684,1.231940671347047,0.018212197,31,-1.6782329,1.2004422,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489397099557916032,35.026191278515164,-5.496477687485993,16.365889,0.5456898988994522,0.06776517,31,-0.5790467,1.195313,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489432039116395904,35.352412260080925,-5.2391805008380805,18.514044,2.233941580582085,0.28792188,95,1.7517482,1.4478567,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489473408241396864,35.28787077109998,-5.224555827858076,18.360065,2.2534786744959643,0.22455649,95,0.020955661,1.4401832,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489498112893362048,35.09109237492905,-4.987332622519132,18.407799,1.8054858368198712,0.19223353,31,1.2977169,1.3859882,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489499830880294912,35.298781134509326,-4.919727756320862,18.342827,2.2670679672828764,0.22583537,31,-0.8887605,1.3166882,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489500999111406720,35.24166505054263,-4.85843513155424,18.496857,2.3946559046566662,0.21693292,95,0.10623161,1.4366652,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489504233222129408,35.205379223699154,-4.835796523238952,14.319662,1.0096427147144682,0.021911737,31,0.74102736,1.2025177,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489516327850061824,36.0388822211909,-5.101421431194334,15.728343,1.2320122301759042,0.050912146,31,-1.8380842,1.2264708,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489517152483802240,36.19304398547832,-5.0805453639461575,15.727719,1.0269028325470986,0.03916384,31,-0.052482475,1.2086108,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489526773210528384,35.732906387049454,-5.056757248406556,17.03611,0.8313370902960937,0.08439336,31,1.1739382,1.2470005,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489529590709051392,35.588664017632105,-5.016932125891224,13.440571,1.9591316126658709,0.017963417,31,0.24036059,1.2014289,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489537459089133952,35.75613740449706,-4.942608828429296,15.53913,0.4604979825527502,0.039342564,31,2.371149,1.1919926,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489549480702462208,36.37211031835888,-4.916031279536333,15.4731,1.6554397588765155,0.045475032,31,5.2591414,1.2837914,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489555150059320960,36.28087526302892,-4.776389970088719,18.648262,2.0465222058913906,0.20684637,95,1.3259523,1.4021921,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489560205235951872,35.998596707693565,-4.813900393564421,13.74707,1.4025433556865596,0.02010809,31,3.1213505,1.1948286,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489562404259203200,36.094555137695075,-4.738236754088365,17.402494,0.6210571511090719,0.09910612,31,0.6584106,1.2075785,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489571711453266304,36.11686554422295,-4.668134058780424,19.682098,4.213437579040392,0.41037685,31,0.45398006,1.6886148,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489576491751924096,35.57325227310481,-5.0225352555139775,15.065333,0.5641993037421865,0.03310589,31,0.07742935,1.2002933,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489577690047220864,35.53178371834812,-4.952787892932398,18.185999,4.177752675237416,0.2194563,31,1.5707225,1.443762,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489591678756274048,35.67553312143666,-4.728834093781736,15.342944,0.5938977840140297,0.035386156,31,0.14347902,1.1963886,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489613909506499840,36.02985948408304,-4.6298562663304175,19.591219,1.9484377868330485,0.3658127,95,-1.2117206,1.5307486,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489615799292605696,35.774896687274634,-4.660997643432303,16.83244,0.4757812278151168,0.071862034,31,-1.5103427,1.1724075,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489637475992196864,35.86301710324506,-4.449847966320131,17.01196,2.020117799853854,0.073906235,31,-0.47472584,1.3598245,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489642462449571200,35.82924116570473,-4.340377332562588,16.795868,3.513935204735904,0.080892436,31,1.3694952,1.3800598,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489644244860686592,35.833385431346,-4.305448068189009,18.705185,1.9756990016946352,0.22675224,31,-0.7173298,1.4348851,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489652770371222528,34.45125423418049,-5.220880131547963,16.531593,0.650213825289514,0.07270825,31,-0.29668775,1.2110394,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489654346623616384,34.39106007191571,-5.136964797098571,18.08221,1.7790284161234684,0.1826704,31,0.121148996,1.346443,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489657443295636224,34.70125972135893,-5.1284742761035,15.621919,0.2961185165140573,0.047943003,31,0.028737567,1.2147248,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489674691884273536,34.43897515668956,-4.947635034026373,15.862193,0.7512957127672809,0.05337299,31,1.1931494,1.2013277,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489685064229597824,34.85273495820473,-4.919412031003017,15.961109,1.0065016757798173,0.06841552,31,6.681296,1.3740034,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489686855231676160,34.67363248548564,-4.951402798674471,11.465561,0.4806564447754683,0.020291803,31,1.7886887,1.2579247,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489708020830503424,34.784324435907486,-4.7550469048947335,15.840734,0.7752916039402634,0.046040393,31,0.5691185,1.2053936,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489712895617723904,34.76861898404955,-4.625898978593673,18.54546,5.962463674486432,0.22721039,95,-1.2287452,1.5820695,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489716473326136832,34.793518271982364,-4.492480912000657,14.476159,1.2678432854296335,0.025889728,31,1.0506155,1.2051866,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489725578656796160,34.29354018580226,-4.8837859959348915,16.505411,2.425616646149322,0.07753592,31,-1.8242514,1.3370103,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489756055744719360,34.53157086644122,-4.578882519167155,16.109972,5.55561476759325,0.06816403,31,0.20110011,1.4136674,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489758632725098112,34.44929837965445,-4.5907429106991255,11.119829,2.2258418517849106,0.02839094,31,1.6046433,1.2303667,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489785055363897344,34.425997692116034,-4.292086545244016,17.199873,1.2866387203324086,0.115207426,31,2.702223,1.3055187,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489790037525975424,35.262722297070425,-4.615009110504479,16.101305,0.9617867231146812,0.044901572,31,-0.020780215,1.2268624,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489803055571432064,35.3840190886607,-4.402564775754399,18.230728,2.354326358162256,0.15398325,31,-1.3281434,1.4190421,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489806869502334464,35.091989458946784,-4.518424368509424,17.756945,1.2387727042935417,0.15376842,31,0.0655558,1.3201619,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489813226054322560,34.96285287761984,-4.346772500264829,18.542807,1.5536328719338532,0.19471434,95,0.692971,1.3683612,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489816593308376960,35.195262391812385,-4.3618722923776145,18.169111,0.8500342488075283,0.16327983,31,-0.7678806,1.2068294,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489820342814629504,35.165871260536164,-4.279407845947397,19.392096,1.8741805782621488,0.35324875,95,-0.022822058,1.4031785,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489840099664747904,35.32636395447018,-4.286080466935638,16.518675,0.9783321432979124,0.07023772,31,-0.7503817,1.2671629,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489843600062848640,35.4060081262666,-4.160745281902275,18.194527,1.642887654201205,0.15047415,95,0.40244445,1.3275881,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489843707437307520,35.45772578081002,-4.143347584386775,19.137993,1.320849826438518,0.2592242,95,0.7608588,1.2420068,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489847551432782848,35.32144216396221,-4.112998683727467,18.235523,1.9367115762287233,0.16708544,31,-0.4753774,1.3843657,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489856557979417856,35.43253289353472,-3.946771326820139,13.241657,1.52075606754216,0.015505058,31,0.43544424,1.2012504,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489869168003383296,35.075382623972985,-4.185838579340693,16.506638,0.5207251940718403,0.05614821,31,-0.09839108,1.2018715,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489869614679981952,35.046653579299665,-4.174947702477585,16.361353,0.836779384002373,0.05926189,31,1.1499382,1.2167655,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489869820838412032,35.03382312781105,-4.168678391909337,15.881178,0.6310513660258165,0.040250618,31,1.3229797,1.2055252,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489870091421139200,35.1055621761662,-4.139656330052033,18.475027,1.9277367343318483,0.22285697,95,2.342766,1.427007,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489877551779531264,34.70710844871925,-4.194344094768938,16.850702,2.6614466445244447,0.07618417,31,-1.6119287,1.3875167,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489887477448414592,34.85301798629747,-4.009322969810476,18.297451,1.549038400148686,0.17208378,31,1.3805813,1.3549736,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489888100219207936,34.72666360151283,-4.0818401610575865,18.12576,1.1382585738478328,0.15693411,31,0.28401637,1.2877946,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489890333602200448,34.7875259001805,-4.014373558945767,16.044167,3.3341434841758817,0.050722376,31,1.8937095,1.3599894,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489892773143663616,35.145793156920966,-4.135259475383644,16.01762,0.8466905862184326,0.04975656,31,2.3959963,1.212029,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489903699540457984,35.44007502813427,-3.903501281918553,14.406471,1.0717562364449558,0.024737021,31,-0.67388374,1.202618,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489911327402356864,34.96449202141177,-3.9546524595288335,13.794719,2.997489411692093,0.020035166,31,0.7420773,1.2316114,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489913693928722432,34.98721240315036,-3.886025709273235,13.538175,1.879565535139465,0.016383298,31,0.105996095,1.2009389,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489922867978983168,35.27200967900292,-3.700059750276084,17.777254,2.4526444031728665,0.1648279,95,0.69331247,1.4065104,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489928679070305536,36.59744599161035,-4.682533450568917,14.375923,0.7639757886711428,0.021134509,31,-0.19112656,1.1991699,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489958297164747904,36.64491396262175,-4.282591660529044,16.571608,0.4706148157613212,0.07218626,31,0.5229606,1.1922044,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489882946258453760,34.566712356535426,-4.0974392751988065,8.334643,10.913336811789318,0.027528634,31,1.1993194,1.1967307,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489900297926340096,35.13488045448198,-3.9724894799599895,13.300246,2.938935897052548,0.015410429,31,-0.0759116,1.2129043,13.30026,13.298601,0.008447571,False,False,True,False,False,False,False,False,False,False,False,False,False,False,XMM-LSS,False
2489918508587672704,34.99115330257695,-3.76485847092835,17.315378,0.5587728311175568,0.092651986,31,0.25757816,1.2435585,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489931221690944256,36.59120450845782,-4.638851642559348,14.299814,0.5482301141488574,0.022626448,31,1.832113,1.2216178,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489939845985271552,36.783573242343586,-4.487141104031801,14.924734,0.7641128816268816,0.04655228,31,0.111233525,1.2024324,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489946271256327040,36.41915885510666,-4.528992858663415,17.717125,2.95389106838013,0.109766625,31,1.5718552,1.3796132,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489951111684022912,36.23564109352316,-4.464513749161115,18.546635,3.126756916230932,0.17870265,31,0.21223025,1.4755634,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489951837533941248,36.38256461547218,-4.472980626901111,14.612571,0.5489239285968431,0.02471837,31,-0.8016834,1.1958046,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489960869849795712,36.58902669249488,-4.283189007297034,17.460253,0.6689682018756175,0.124389075,31,1.571935,1.2248582,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489965581429317888,37.03864062499716,-4.356921774221355,15.468764,2.27067003113469,0.03944372,31,1.1420279,1.2918466,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489970082555028096,36.954673535755184,-4.265545139088448,16.928234,0.7632509188440099,0.08759433,31,2.885977,1.2413822,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489992966140775296,36.9692011425885,-4.011885060906659,13.987719,0.8679432463706936,0.019729758,31,3.3277617,1.2253498,,,,,,,,,,,,,,,,,,XMM-LSS,True
2489997020589902592,36.87028738306107,-3.966586870034889,16.298887,1.078037381693161,0.0479615,31,0.2440072,1.2344387,,,,,,,,,,,,,,,,,,XMM-LSS,True
2490001006319542912,36.35950881771181,-4.326171944902499,11.987464,3.3623638155863964,0.01758171,31,3.8600392,1.2035351,,,,,,,,,,,,,,,,,,XMM-LSS,True
2490006916194692352,36.38338859355296,-4.309366119410779,19.00447,1.7464004862176512,0.31095642,95,2.0957384,1.4395584,,,,,,,,,,,,,,,,,,XMM-LSS,True
2490032716062584064,36.20922041389676,-3.937449047810419,20.270891,4.176163240809638,0.7879942,95,-0.2985032,1.7832677,,,,,,,,,,,,,,,,,,XMM-LSS,True
2490037874318804864,36.445913730018304,-4.075140229307661,14.769301,1.039702175069235,0.028635157,31,0.116795994,1.2058444,,,,,,,,,,,,,,,,,,XMM-LSS,True
2490038041822271744,36.495712858758026,-4.050575633809197,16.42391,1.120724420847403,0.062405992,31,0.3422971,1.2264879,,,,,,,,,,,,,,,,,,XMM-LSS,True
2490040756241733120,36.60709309110932,-3.953418681415523,19.788904,3.016124526219458,0.5493723,95,1.8087219,1.605961,,,,,,,,,,,,,,,,,,XMM-LSS,True
2490050140745390976,36.70432124581951,-3.785336554915621,15.870739,2.329514415612585,0.04366576,31,1.5089844,1.2882129,,,,,,,,,,,,,,,,,,XMM-LSS,True
2490061513818772096,36.54279876119991,-3.7855010081514897,16.25459,0.3421596582688894,0.051148757,31,0.4279182,1.1960622,,,,,,,,,,,,,,,,,,XMM-LSS,True
2490211661580145280,35.91971151611226,-4.067921203675829,18.930721,1.7506114714977676,0.28520054,95,0.7396718,1.3851854,,,,,,,,,,,,,,,,,,XMM-LSS,True
2490211700235159296,35.933079649624844,-4.061349299461601,13.789423,3.413904753213216,0.02085075,31,0.4825517,1.2306193,,,,,,,,,,,,,,,,,,XMM-LSS,True
2490231697603034752,35.64578509631845,-3.896266489235058,16.437525,0.980299461967309,0.059682444,95,0.6362163,1.2155724,,,,,,,,,,,,,,,,,,XMM-LSS,True
2490235472878900608,35.68920604212643,-3.7445097958587543,17.888306,1.7493812657566208,0.14695439,31,1.8311371,1.3779807,,,,,,,,,,,,,,,,,,XMM-LSS,True
2490244578209196544,36.190111982515376,-3.855705932137041,17.98528,1.3125416812094548,0.14166911,31,-0.39058694,1.3063962,,,,,,,,,,,,,,,,,,XMM-LSS,True
2490244750007893888,36.220130555836896,-3.825260435544328,18.090889,1.3987348267677882,0.1490758,31,-1.0599796,1.3252234,,,,,,,,,,,,,,,,,,XMM-LSS,True
2490271310085852672,36.24382912739565,-3.534228390221197,19.302214,3.3325338209904984,0.37436825,31,0.094690315,1.5451697,,,,,,,,,,,,,,,,,,XMM-LSS,True
2490280557150799360,35.54441261315088,-3.7811792237198714,16.034727,0.4516843853440431,0.060808267,31,2.480323,1.1875494,,,,,,,,,,,,,,,,,,XMM-LSS,True
2490282721814338688,35.6313507104139,-3.7079992347127178,18.487497,2.913983030660773,0.20489153,95,1.8904872,1.4469424,,,,,,,,,,,,,,,,,,XMM-LSS,True
2490305807263231872,35.318977977158966,-3.4577516679929863,15.501031,0.8612965524916432,0.034159414,31,-0.6109794,1.2158355,,,,,,,,,,,,,,,,,,XMM-LSS,True
2490315256191104640,35.915888001174295,-3.522014518046714,17.467962,3.635103739553266,0.11109312,31,1.8069472,1.4117972,,,,,,,,,,,,,,,,,,XMM-LSS,True
2490320551886273152,35.707590873136404,-3.425400229529132,14.21727,1.554387318208076,0.022994366,31,-0.96117264,1.2046846,,,,,,,,,,,,,,,,,,XMM-LSS,True
2490321166066475648,35.77718788027064,-3.3772854620614807,18.384857,1.186426310120508,0.17482692,31,1.5185918,1.4150095,,,,,,,,,,,,,,,,,,XMM-LSS,True
2490324949932780032,35.96942655509445,-3.349866720380183,16.767626,0.7127336570162764,0.06579417,31,1.359926,1.2118695,,,,,,,,,,,,,,,,,,XMM-LSS,True
2490325804630674176,36.146623527149934,-3.3331489101689016,12.083248,4.090748408065948,0.01601151,31,2.0001025,1.2027452,,,,,,,,,,,,,,,,,,XMM-LSS,True
2492899696927465216,34.57195436730982,-3.833541323787929,15.543139,0.4756671035390152,0.037381604,31,1.4246153,1.1989175,,,,,,,,,,,,,,,,,,XMM-LSS,True
2492932201239951360,34.95803051969297,-3.588052711473647,13.205364,2.489338877722048,0.02778726,31,3.7860422,1.2074066,,,,,,,,,,,,,,,,,,XMM-LSS,True
2492935014442991232,34.945683333162286,-3.5157804102372032,15.202912,0.5915872963194071,0.03837251,31,-1.2714133,1.1977149,,,,,,,,,,,,,,,,,,XMM-LSS,True
2493312632263283968,35.22129764365559,-3.3606295505504846,17.22333,1.0421601917863632,0.08800763,31,0.14327121,1.2939265,,,,,,,,,,,,,,,,,,XMM-LSS,True
